,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GTF2F1,68.44239131,0.043783565,0.298388537,0.146733402,0.883342453,0.999812872
GID4,15.55236278,-0.081619877,0.556630024,-0.146632186,0.883422348,0.999812872
AL034417.4,0.429860024,-0.447171939,3.052598439,-0.14648895,0.883535413,NA
AGBL3,0.429860024,-0.447171939,3.052598439,-0.14648895,0.883535413,NA
AKAP3,0.429860024,-0.447171939,3.052598439,-0.14648895,0.883535413,NA
AC099524.1,0.429860024,-0.447171939,3.052598439,-0.14648895,0.883535413,NA
AC015911.6,0.429860024,-0.447171939,3.052598439,-0.14648895,0.883535413,NA
MYO1E,29.77460631,-0.062370339,0.426022597,-0.146401481,0.883604458,0.999812872
AGER,0.929695225,0.332099136,2.273870958,0.146050124,0.883881819,NA
FAAP20,111.2240654,-0.039924548,0.273472471,-0.145991105,0.88392841,0.999812872
AL078644.2,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
MFSD2B,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
AC080013.6,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
C15orf53,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
AC138207.7,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
AC005828.3,0.561856261,0.421609975,2.889379552,0.145917131,0.883986808,NA
RHOBTB1,6.498105257,-0.132267414,0.906674274,-0.145881954,0.884014578,0.999812872
TRAF4,1.051104175,0.286183549,1.963265358,0.145769164,0.88410362,NA
STAMBPL1,2.950344235,-0.193813802,1.330058502,-0.145718254,0.884143811,0.999812872
G6PD,161.3957867,0.033361186,0.229181665,0.145566557,0.88426357,0.999812872
DIS3L2,6.425075549,0.133606167,0.918340298,0.145486556,0.88432673,0.999812872
GRAMD2B,5.030897027,0.149178863,1.025508969,0.145468121,0.884341283,0.999812872
ASIP,1.167003952,0.275979805,1.90051374,0.145213265,0.884542493,NA
FEM1C,20.18050069,0.075308248,0.518877984,0.145136718,0.884602929,0.999812872
NBR1,63.30053909,-0.044455378,0.306451981,-0.145064745,0.884659753,0.999812872
AL356599.1,7.583996069,0.123819253,0.85475984,0.144858529,0.88482257,0.999812872
C20orf96,8.41399406,-0.110995516,0.7662907,-0.144847792,0.884831047,0.999812872
ACAP2,290.1891418,0.029332964,0.202538427,0.144826658,0.884847734,0.999812872
TESK1,28.03942392,0.064943775,0.448452066,0.144817652,0.884854845,0.999812872
ERGIC3,167.732449,0.03348787,0.231263814,0.144803762,0.884865812,0.999812872
DRAP1,497.6615722,-0.024745378,0.170947479,-0.144754271,0.884904888,0.999812872
CCR6,0.407044063,-0.450118832,3.109958205,-0.144734688,0.88492035,NA
AL451062.3,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
THRB,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
CYB561D2.1,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
CLSTN3,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
CFAP73,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
AC007220.1,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
AL035665.1,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
EBI3,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
AC136469.1,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
ZSWIM4,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
UBASH3A,0.272743485,-0.572218767,3.95394008,-0.144721153,0.884931037,NA
SUCLG2-AS1,0.816395544,0.362063247,2.505691252,0.144496353,0.885108536,NA
INHBA-AS1,1.615560532,-0.261943328,1.813684452,-0.144426076,0.885164027,NA
TFAP4,9.781526496,-0.110701013,0.76700062,-0.144329757,0.885240081,0.999812872
UACA,77.35349695,-0.041588188,0.288287628,-0.144259359,0.885295669,0.999812872
AP3D1,53.62221289,-0.058354051,0.404764781,-0.144167808,0.885367961,0.999812872
GABPB1,13.68938875,0.087301548,0.606568643,0.143926906,0.885558189,0.999812872
NR1D1,1.911961395,0.214592976,1.490990908,0.143926415,0.885558577,NA
LRRC1,0.954542696,-0.295266482,2.05288349,-0.143830122,0.885634616,NA
REV1,29.84392577,-0.060470391,0.420509929,-0.143802527,0.885656407,0.999812872
MTA3,11.59096058,-0.095644444,0.665125995,-0.143798986,0.885659203,0.999812872
BRAF,27.65373386,0.064890121,0.451360431,0.14376564,0.885685536,0.999812872
FMO4,7.415423278,0.134825846,0.937921358,0.143749628,0.885698181,0.999812872
STARD7,74.40661893,0.041782476,0.290858392,0.143652297,0.885775042,0.999812872
MLLT3,5.050903066,0.140262824,0.976495583,0.143638974,0.885785563,0.999812872
TBX19,3.030809255,0.188902833,1.315141248,0.143636916,0.885787188,0.999812872
ABCB10,17.23589192,-0.079158703,0.551750181,-0.143468377,0.885920285,0.999812872
PANK2,61.77578878,-0.045795421,0.319307792,-0.143420932,0.885957752,0.999812872
GOLGA3,44.98298072,0.051122318,0.357251603,0.143098917,0.88621206,0.999812872
PLEKHA8,11.95773184,0.090597852,0.633431295,0.143027118,0.886268765,0.999812872
UPF1,20.34396444,0.071142246,0.49795164,0.14286979,0.886393018,0.999812872
TRIM39,5.078929369,-0.141072429,0.987850157,-0.142807518,0.8864422,0.999812872
NFAM1,29.86366466,-0.067861782,0.475253588,-0.142790678,0.8864555,0.999812872
DHFR2,6.365428053,-0.124731964,0.874292588,-0.142666158,0.886553845,0.999812872
PCDHGA6,0.565899434,0.442110064,3.100521519,0.142592161,0.886612289,NA
GPR18,0.565899434,0.442110064,3.100521519,0.142592161,0.886612289,NA
AC022098.4,0.565899434,0.442110064,3.100521519,0.142592161,0.886612289,NA
H2AFY,643.7343706,-0.023711525,0.166306927,-0.142576895,0.886624346,0.999812872
ERCC4,27.50784996,-0.066038893,0.463967016,-0.142335319,0.88681515,0.999812872
USP3,145.9122613,-0.032826601,0.230631197,-0.142333742,0.886816395,0.999812872
DCAF12,28.2698862,-0.061992976,0.435730452,-0.142273683,0.886863833,0.999812872
AC093827.5,0.925652052,0.323016766,2.271776309,0.142186871,0.886932402,NA
MIPEP,8.39846957,0.110664441,0.779123312,0.142037132,0.887050676,0.999812872
CACNB3,24.63610876,-0.071786894,0.505593272,-0.141985461,0.887091489,0.999812872
NUP62,32.40721342,-0.057833621,0.407406731,-0.141955487,0.887115166,0.999812872
EXOC3-AS1,8.640672423,0.109550584,0.773180759,0.141688192,0.887326302,0.999812872
AC104532.2,2.130497335,0.201444186,1.423255991,0.141537564,0.887445287,NA
MINK1,49.68019587,0.053495257,0.378152656,0.141464714,0.887502834,0.999812872
SMAD4,31.5348415,0.058665189,0.414889916,0.14139941,0.887554421,0.999812872
AL139289.2,1.162960779,0.268402788,1.898541395,0.141373156,0.88757516,NA
CEBPG,66.06926573,0.046386248,0.328383942,0.141256141,0.887667597,0.999812872
UIMC1,29.4078267,0.067695766,0.479250383,0.141253441,0.887669729,0.999812872
COA1,70.10539631,-0.049757499,0.352381709,-0.141203409,0.887709253,0.999812872
ATG7,56.86746203,-0.045289231,0.320739234,-0.141202653,0.88770985,0.999812872
NECAB3,14.91550452,-0.084695231,0.599972964,-0.141165079,0.887739533,0.999812872
SP100,229.0770326,-0.030482674,0.216115393,-0.14104814,0.887831912,0.999812872
FURIN,20.48360588,-0.069957156,0.496060107,-0.141025562,0.887849748,0.999812872
MRPS26,121.9455583,-0.035908525,0.254876155,-0.140886168,0.88795987,0.999812872
FGD5,36.00324946,-0.05469424,0.388336374,-0.140842433,0.88799442,0.999812872
CLDN11,0.57541563,0.35743748,2.537880145,0.140840962,0.887995583,NA
ELMO1,36.27546935,-0.054629597,0.388083331,-0.140767699,0.888053461,0.999812872
PTPRM,18.60121055,-0.078876829,0.560405089,-0.140749667,0.888067707,0.999812872
PPFIBP2,22.02879548,0.078373164,0.557387865,0.140607948,0.888179669,0.999812872
AC104986.2,2.653713699,0.207535987,1.477545604,0.140459954,0.888296591,0.999812872
AC243829.1,1.058119431,0.305397604,2.174441898,0.14044873,0.888305458,NA
CRAT,12.93634005,0.086799229,0.618286948,0.140386642,0.888354511,0.999812872
ATP6V0A2,12.34784448,0.09310983,0.663750788,0.140278296,0.888440112,0.999812872
MAP3K7,23.5271434,-0.070079506,0.49957807,-0.140277387,0.88844083,0.999812872
LIMK2,18.5882333,-0.074074456,0.528160228,-0.140249969,0.888462492,0.999812872
CLTA,804.717654,0.021807564,0.155600132,0.140151319,0.888540434,0.999812872
AK4,0.602274764,0.350764084,2.503276546,0.140121987,0.888563609,NA
AC044839.1,0.602274764,0.350764084,2.503276546,0.140121987,0.888563609,NA
RORA-AS1,0.602274764,0.350764084,2.503276546,0.140121987,0.888563609,NA
PPL,0.602274764,0.350764084,2.503276546,0.140121987,0.888563609,NA
AC011468.5,0.602274764,0.350764084,2.503276546,0.140121987,0.888563609,NA
KDM5D,3.973430746,-0.187355383,1.337469091,-0.140082028,0.88859518,0.999812872
PAK4,4.012158082,-0.155313723,1.108843084,-0.140068262,0.888606057,0.999812872
H1FX,178.1943626,0.032908785,0.235022764,0.140023819,0.888641171,0.999812872
TTC21B,11.97909472,0.089455489,0.639103084,0.13997036,0.888683409,0.999812872
RANBP3L,0.812724358,0.31069989,2.221148245,0.139882554,0.888752785,NA
ILKAP,46.60425581,-0.049040239,0.350587097,-0.139880331,0.888754542,0.999812872
AC015802.6,4.051146735,-0.15894041,1.136520691,-0.139848233,0.888779903,0.999812872
OFD1,23.47368567,0.065859755,0.471129281,0.139791258,0.888824921,0.999812872
AC004918.1,8.868452035,0.102339711,0.732181614,0.13977367,0.888838818,0.999812872
NUP35,4.668311564,0.141900343,1.015235255,0.139770897,0.888841008,0.999812872
ATG16L2,52.24656843,-0.047036258,0.336827501,-0.139644945,0.888940528,0.999812872
ATMIN,25.82437201,0.071100676,0.509413241,0.139573671,0.888996844,0.999812872
EIF2B2,36.98188527,0.05464059,0.391637931,0.139518126,0.889040733,0.999812872
AGPAT4,32.31776643,0.056503094,0.405075894,0.139487674,0.889064796,0.999812872
C1orf127,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
LINC02574,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
FPGT-TNNI3K,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
HIST2H2AA4,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
LYG1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
IL18RAP,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
NT5DC4,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC013264.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
DOCK3,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
CACNA1D,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC084871.2,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC114939.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
LINC01962,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
C6orf99,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
HGF,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
CYP3A7,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC083880.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
TMLHE-AS1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
DRD4,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
MKI67,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
DDX11-AS1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC073896.3,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
LINC00426,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AL354696.2,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
OTUD7A,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC011944.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
IL21R,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC009163.4,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC002091.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
TVP23C-CDRT4,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
TSPOAP1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC110285.2,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
SLC2A10,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AC074138.1,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
SLC8A2,0.25801387,-0.51950971,3.72836313,-0.13933989,0.889181569,NA
AP002748.3,0.789908397,0.340752516,2.447126074,0.139246,0.88925576,NA
POLB,24.46384326,-0.064675866,0.46502425,-0.13908063,0.889386435,0.999812872
PLEKHG4,0.606317937,0.377221355,2.712925502,0.139045969,0.889413824,NA
AL031432.3,0.859916647,-0.312396876,2.248266211,-0.138950127,0.889489559,NA
SPTY2D1OS,0.859916647,-0.312396876,2.248266211,-0.138950127,0.889489559,NA
CFDP1,263.0825758,0.027970919,0.201395691,0.138885388,0.889540717,0.999812872
FBXO34,31.82227689,-0.06585302,0.47425963,-0.138854365,0.889565233,0.999812872
ZNF211,3.721372557,0.167600497,1.207862645,0.138757911,0.889641455,0.999812872
NUDC,226.2743101,0.029391456,0.211822403,0.138755183,0.88964361,0.999812872
WFIKKN2,1.208414238,-0.286599579,2.066537348,-0.138685894,0.889698366,NA
ARL4D,1.262996846,0.252143678,1.818914558,0.138623157,0.889747944,NA
PHF13,7.972879316,-0.110597165,0.797995406,-0.138593736,0.889771194,0.999812872
LINC02447,1.101268547,-0.263916308,1.904248546,-0.138593415,0.889771447,NA
PDE9A,4.407631208,-0.1551823,1.119748234,-0.138586778,0.889776692,0.999812872
ING1,25.69248485,0.070345172,0.507687967,0.138559857,0.889797966,0.999812872
TMEM25,0.556642843,0.420442006,3.034636546,0.13854773,0.88980755,NA
SACS,13.26966965,-0.086103182,0.621616459,-0.138514965,0.889833443,0.999812872
SNX18,47.30358172,-0.049610359,0.358397873,-0.138422582,0.889906451,0.999812872
SHCBP1,2.512201266,-0.205837626,1.487805491,-0.138349823,0.889963951,0.999812872
REEP3,224.116658,-0.030223278,0.218504734,-0.138318644,0.889988592,0.999812872
AC108673.3,3.855587206,0.153742366,1.112418912,0.138205459,0.890078041,0.999812872
C12orf66,10.44553964,-0.094898135,0.68680788,-0.138172752,0.890103889,0.999812872
MNAT1,27.41599579,0.059761151,0.433203774,0.137951595,0.890278674,0.999812872
TFCP2,12.54731188,0.090551654,0.657135745,0.137797486,0.890400471,0.999812872
NPEPL1,35.94696349,0.055965897,0.406276094,0.13775336,0.890435347,0.999812872
POC5,13.01363962,-0.090505986,0.657350023,-0.137683095,0.89049088,0.999812872
ZNF557,18.82892895,0.071384216,0.518789003,0.137597782,0.890558309,0.999812872
NUCKS1,337.0695897,0.026561489,0.193158179,0.137511592,0.890626431,0.999812872
ZNF726,1.158917607,0.261572917,1.903460302,0.137419686,0.890699071,NA
GTDC1,19.79061126,0.076548599,0.557274989,0.137362345,0.890744394,0.999812872
RBM18,47.01511521,-0.047248603,0.344009087,-0.137346961,0.890756553,0.999812872
RNF6,48.41041401,0.047082933,0.343187339,0.137193095,0.890878169,0.999812872
RUFY2,24.32232422,0.067063296,0.489267601,0.137068745,0.890976457,0.999812872
ZNF35,12.15987526,0.089071261,0.650021926,0.137028087,0.891008594,0.999812872
EXT2,21.28901892,0.077070276,0.562703333,0.136964315,0.891059002,0.999812872
AKAP8L,29.88026297,0.061460857,0.448793658,0.136946805,0.891072843,0.999812872
FAS,15.57838276,0.093131466,0.680113552,0.136935171,0.891082038,0.999812872
LRRC14,8.440091392,-0.106515815,0.778124359,-0.136887907,0.891119398,0.999812872
SWSAP1,16.34774712,-0.084699155,0.61877749,-0.136881442,0.891124508,0.999812872
SNX2,798.9383728,0.021926537,0.16019768,0.136871753,0.891132167,0.999812872
HLA-DQA1,4785.471868,0.075480654,0.551560217,0.136849345,0.891149879,0.999812872
FAM47E,1.893481286,-0.212866259,1.556447329,-0.136764191,0.891217189,NA
ACACA,5.395271247,0.133546288,0.976808004,0.136717029,0.891254469,0.999812872
MAP4,184.2406794,0.029453274,0.215485662,0.136683219,0.891281195,0.999812872
METTL26,130.0241437,0.034321989,0.25121552,0.136623682,0.891328257,0.999812872
RBM15B,22.62413831,0.068757754,0.503655204,0.13651751,0.891412183,0.999812872
BACE1-AS,2.194723581,-0.190746451,1.397535458,-0.136487736,0.891435719,NA
AC027682.6,3.024777649,-0.168531616,1.236841736,-0.136259645,0.891616025,0.999812872
VIRMA,36.17916148,0.054398283,0.399233118,0.13625694,0.891618163,0.999812872
DCLRE1C,27.85797062,-0.059728982,0.438718254,-0.136144284,0.89170722,0.999812872
PRRT4,1.934598893,-0.223022581,1.638927327,-0.136078383,0.891759316,NA
SEPHS2,188.6920072,0.031845089,0.234027699,0.136074019,0.891762767,0.999812872
SND1,62.47399398,0.041279914,0.303528886,0.135999951,0.89182132,0.999812872
HTRA4,19.66091735,-0.07664763,0.563683742,-0.135976301,0.891840016,0.999812872
PRR19,0.568203775,-0.374081131,2.752224775,-0.135919542,0.891884886,NA
H2AFZ,941.8381671,0.02284583,0.168132626,0.135879814,0.891916293,0.999812872
PEX3,26.60743544,-0.062635696,0.461051911,-0.13585389,0.891936788,0.999812872
C9orf64,24.00157515,-0.061791833,0.455824367,-0.135560618,0.89216864,0.999812872
AC118553.1,0.598231591,0.335958427,2.479049931,0.135519024,0.892201524,NA
UBE3B,25.5967212,-0.063958436,0.472034826,-0.135495163,0.892220388,0.999812872
ARMC6,9.40779824,-0.095429103,0.704967779,-0.135366616,0.892322018,0.999812872
LYN,214.0086196,0.028436806,0.21007539,0.135364766,0.892323481,0.999812872
ZNF76,17.71542343,0.078488456,0.579992155,0.135326755,0.892353532,0.999812872
AC090061.1,1.8384884,-0.279667971,2.070346508,-0.135082688,0.892546498,NA
ESR1,7.342664324,-0.109366661,0.809926928,-0.135032751,0.89258598,0.999812872
TP53I11,24.96973346,0.06273241,0.465457367,0.134775845,0.892789105,0.999812872
PPP1R16A,10.9091337,0.095431292,0.709808565,0.13444652,0.893049497,0.999812872
TRAF5,6.443405357,-0.120062478,0.893264107,-0.134408712,0.893079393,0.999812872
UBXN7,24.5718399,-0.069796735,0.51938471,-0.1343835,0.893099328,0.999812872
MIRLET7BHG,6.858818295,-0.115178832,0.857183191,-0.134368981,0.893110809,0.999812872
ACTRT3,0.808681185,0.30363487,2.261140897,0.134283923,0.893178066,NA
NBEA,2.682156431,-0.180555394,1.345935702,-0.134148603,0.893285067,0.999812872
CRLF3,37.41335146,-0.057574339,0.42940797,-0.134078413,0.893340569,0.999812872
PDCD7,71.44550868,-0.039624346,0.295548063,-0.134070736,0.89334664,0.999812872
ATP8B1,5.695070465,0.133241572,0.994190081,0.134020219,0.893386586,0.999812872
LY6K,2.292455305,-0.205856105,1.538196484,-0.133829525,0.893537379,NA
VSIG8,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
GREB1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
AC013400.1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
VIL1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
CDO1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
TRGV8,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
LINC00632,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
ADAM28,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
ADAMDEC1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
RECQL4,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
ADAMTSL2,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
FAM180B,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
CCND1,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
KLRC2,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
AC025031.4,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
LINC02323,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
LINC02139,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
AC130371.2,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
MATN4,0.276786658,-0.528906446,3.952373849,-0.133819944,0.893544956,NA
LMOD3,1.408355853,0.235505947,1.760434025,0.133777207,0.893578751,NA
TTN-AS1,9.498381115,-0.095572468,0.7147766,-0.133709564,0.893632242,0.999812872
TM6SF1,100.875995,-0.035903396,0.268649873,-0.133643822,0.89368423,0.999812872
CUL1,44.20621227,-0.049333275,0.369152787,-0.133639177,0.893687903,0.999812872
PHLDA2,43.50400855,-0.105986241,0.793592009,-0.133552556,0.893756403,0.999812872
USP12,46.6708988,0.050422275,0.377791467,0.13346589,0.893824939,0.999812872
KCNE1B,1.717003526,0.223576005,1.677016053,0.133317749,0.893942091,NA
ELOVL7,3.667272299,0.160813487,1.206464378,0.133293191,0.893961512,0.999812872
ZNF3,9.333454138,0.094217092,0.706937169,0.133275058,0.893975852,0.999812872
UHRF1BP1L,44.74378979,-0.047057026,0.353380255,-0.133162579,0.894064805,0.999812872
STK19,34.25864478,0.052804005,0.396797593,0.133075418,0.894133736,0.999812872
LAPTM4B,1.458716824,0.226915879,1.705673976,0.133035904,0.894164986,NA
CYFIP2,12.44588364,-0.088057916,0.661986392,-0.133020735,0.894176982,0.999812872
LMTK2,3.448167773,-0.164149959,1.234343957,-0.13298559,0.894204777,0.999812872
PARP4,124.7033846,0.032420611,0.243796747,0.13298213,0.894207513,0.999812872
AC145343.1,0.545387815,-0.371848314,2.79675326,-0.13295714,0.894227277,NA
RALBP1,278.1144833,-0.024734803,0.186217668,-0.132827371,0.894329907,0.999812872
ASMTL-AS1,1.10531172,-0.25389743,1.911664861,-0.132814823,0.894339831,NA
ZNF846,12.38645978,-0.091687226,0.690357156,-0.132811292,0.894342624,0.999812872
SIRPD,13.17758603,-0.086904642,0.654404015,-0.132799677,0.894351809,0.999812872
AC005229.4,2.198766754,-0.185972015,1.401019217,-0.132740517,0.894398599,NA
CIR1,210.7634087,-0.026737279,0.201669966,-0.13257938,0.89452604,0.999812872
MAP3K7CL,30.84368517,0.133692334,1.008433184,0.13257431,0.89453005,0.999812872
TMEM214,15.27580596,-0.082642957,0.623598886,-0.132525825,0.894568398,0.999812872
LINC01431,0.86395982,-0.294656368,2.225451814,-0.132402942,0.894665588,NA
AC020915.1,0.86395982,-0.294656368,2.225451814,-0.132402942,0.894665588,NA
TRIM59,1.70815507,0.20894514,1.579124973,0.132317038,0.894733531,NA
SLC35D1,8.416650541,0.098966268,0.748772992,0.132171257,0.894848835,0.999812872
COL6A2,1.350594412,0.248121389,1.878494281,0.132085251,0.894916861,NA
UNC119B,2.769922457,0.185954799,1.412669729,0.131633598,0.89527411,0.999812872
USP15,213.0387898,-0.028117954,0.213630235,-0.131619732,0.895285078,0.999812872
LIPT1,14.58613707,0.080333046,0.610518257,0.131581726,0.895315141,0.999812872
CMTR1,16.33167712,0.074478756,0.566264839,0.131526365,0.895358932,0.999812872
EMC7,255.4691313,-0.026033909,0.197988275,-0.131492173,0.895385978,0.999812872
LYRM9,11.34459388,-0.086780503,0.660928448,-0.131300904,0.895537277,0.999812872
TRAK1,14.11150786,-0.08633325,0.658204169,-0.131164848,0.895644903,0.999812872
MGAT4A,117.6493545,-0.0351526,0.268074998,-0.131129724,0.895672688,0.999812872
EPS8L2,1.078452587,-0.256044273,1.954519316,-0.131001148,0.8957744,NA
PARS2,3.852691048,0.151776866,1.159349889,0.130915496,0.895842156,0.999812872
ORAI3,72.34268173,0.040853318,0.312162085,0.130872134,0.895876459,0.999812872
EML3,7.772024919,0.101109159,0.772759931,0.130841616,0.895900601,0.999812872
AC096642.1,2.308963527,0.203758596,1.557480377,0.130825787,0.895913123,NA
EFTUD2,42.22879586,-0.053118547,0.406684982,-0.130613496,0.896081066,0.999812872
CHRNA3,3.553703169,0.174906998,1.339138206,0.13061161,0.896082558,0.999812872
BCAS2,97.19770748,-0.033947913,0.260083131,-0.130527161,0.896149367,0.999812872
ELP2,34.26312298,-0.055547751,0.425568039,-0.130526135,0.896150178,0.999812872
SLC25A38,13.28581927,0.079512546,0.609555708,0.130443444,0.896215597,0.999812872
MYSM1,22.14991276,-0.069092768,0.529875213,-0.130394413,0.896254386,0.999812872
BRMS1L,4.775382733,-0.134375963,1.031073046,-0.130326327,0.896308252,0.999812872
TTI1,11.53967896,0.094198387,0.723010888,0.130286263,0.896339948,0.999812872
HDHD3,20.45153135,0.067470001,0.517896173,0.130277079,0.896347214,0.999812872
FARP1,59.01944582,0.043952849,0.337430748,0.130257391,0.89636279,0.999812872
UNG,18.05006427,-0.070819682,0.544200786,-0.130135208,0.896459455,0.999812872
RMI1,22.02563026,-0.065217312,0.501159477,-0.130132852,0.896461319,0.999812872
SMCO4,317.7005527,0.02699906,0.207532811,0.130095382,0.896490963,0.999812872
LINC00539,0.594188418,0.323117199,2.483822371,0.13008869,0.896496258,NA
GALNT3,0.571372457,0.358983014,2.764045268,0.129875953,0.89666457,NA
ATL2,7.479174875,-0.10293127,0.792851778,-0.129824102,0.896705594,0.999812872
CYHR1,51.37030941,-0.046005208,0.354655929,-0.129717859,0.896789653,0.999812872
BRICD5,2.149270122,0.186211333,1.436688071,0.129611526,0.896873784,NA
HNRNPM,223.8711414,-0.028789141,0.222206921,-0.129560056,0.896914507,0.999812872
Mar-08,9.875471577,-0.097996572,0.756398329,-0.129556833,0.896917057,0.999812872
SLC9B1,1.704111897,0.203803018,1.575238487,0.129379151,0.897057644,NA
SCAMP1-AS1,19.95287114,-0.066951947,0.518142589,-0.129215295,0.897187294,0.999812872
PRDM10,1.191851423,-0.2438112,1.888959126,-0.129071718,0.897300901,NA
AL033527.3,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
EFNA3,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
FCER1A,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
AC108047.1,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
PID1,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
TSPAN5,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
AC096711.2,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
AC008592.5,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
HIST1H2AH,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
RSPH10B,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
BX890604.1,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
MID1IP1-AS1,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
AC022784.3,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
DMTN,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
ARAP1-AS2,0.262057043,-0.477888493,3.703985909,-0.129020062,0.897341774,NA
