,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KLF16,2.652385363,-0.290791565,1.147018834,-0.253519434,0.799866846,NA
PRKRA,6.195805136,-0.196879249,0.777212988,-0.25331441,0.800025262,NA
BRF2,1.854879021,0.370703356,1.463641517,0.253274693,0.80005595,NA
SLAIN1,1.186674728,-0.462830891,1.827653217,-0.253237806,0.800084453,NA
KLHL5,3.683168271,-0.276822831,1.093379152,-0.253181004,0.800128345,NA
HOOK2,1.743012497,0.366591376,1.448072489,0.253158167,0.800145992,NA
ATG101,7.809085483,-0.174981444,0.691586008,-0.253014726,0.800256834,NA
PDK2,2.273951321,-0.316540348,1.251468218,-0.252935187,0.800318298,NA
CEBPB,34.26569295,0.101003211,0.39939594,0.25288993,0.800353271,0.989444827
RARRES3,85.40185111,0.069330299,0.274286629,0.252765872,0.800449142,0.989444827
RECQL5,1.042907416,0.487638441,1.930061705,0.252654327,0.800535345,NA
LXN,3.590038983,0.250386157,0.991150076,0.252621841,0.80056045,NA
SFXN3,3.578792574,-0.258735584,1.02454104,-0.252538038,0.800625216,NA
TRIM28,5.161238001,0.209288243,0.828767373,0.25252954,0.800631784,NA
ECPAS,1.522519544,-0.394886967,1.565029518,-0.252319181,0.800794363,NA
COX15,1.782747991,-0.35221734,1.397778123,-0.251983726,0.801053642,NA
CD3E,123.8493207,-0.056872083,0.225899533,-0.251758304,0.801227888,0.989444827
DHX57,2.676714105,-0.315450824,1.25311055,-0.251734234,0.801246494,NA
RGS3,2.742733647,0.287624355,1.142773121,0.251689815,0.80128083,NA
RAD17,3.098373484,-0.268148424,1.065587783,-0.251643673,0.801316498,NA
DNAJB12,5.519840865,-0.208139297,0.8287656,-0.251143746,0.801702975,NA
GSTO1,28.65503988,-0.097971205,0.390104754,-0.251140763,0.801705281,0.989444827
MYSM1,5.722346646,-0.206139185,0.820844518,-0.251130611,0.80171313,NA
TMEM214,1.738663298,0.359658734,1.432282707,0.25110876,0.801730023,NA
SLC35B4,1.738663298,0.359658734,1.432282707,0.25110876,0.801730023,NA
FAM78A,8.186979385,-0.172293435,0.686847704,-0.250846634,0.801932685,NA
KLHL42,3.003552301,0.283639323,1.131545215,0.250665479,0.802072753,NA
DUT,21.24117055,0.112798332,0.450089932,0.250612875,0.802113426,NA
NPEPL1,2.590949607,-0.296052618,1.181359321,-0.250603362,0.802120782,NA
HNRNPA0,23.24734336,0.114580409,0.457306107,0.250555168,0.802158047,NA
NMT1,14.53909204,0.129724886,0.51833309,0.25027321,0.802376073,NA
TBL1X,1.478701504,0.40719731,1.627415054,0.250211099,0.802424102,NA
UBE3A,10.92580151,0.145497688,0.581568988,0.250181305,0.802447142,NA
HAUS7,1.885596899,0.369029065,1.475116988,0.250169355,0.802456383,NA
GLE1,2.395284136,0.307590567,1.230199816,0.250033014,0.802561818,NA
TADA3,13.86025961,-0.12939936,0.517546076,-0.250024812,0.802568161,NA
APOBEC3F,1.844997544,0.343660659,1.374773983,0.249976115,0.80260582,NA
NUPL2,5.397649192,0.207688381,0.830917919,0.249950538,0.8026256,NA
CASP8AP2,6.648086768,0.186711081,0.747565645,0.249758776,0.802773901,NA
TTC21B,1.451252375,-0.378548738,1.516134088,-0.24968025,0.802834633,NA
INF2,1.451252375,-0.378548738,1.516134088,-0.24968025,0.802834633,NA
UBE2D4,1.325428831,0.406245894,1.627266614,0.249649252,0.802858606,NA
SGCB,3.014598858,-0.278892964,1.117243556,-0.249625932,0.802876643,NA
LAP3,12.17536231,0.156531143,0.627558963,0.249428583,0.803029277,NA
TMBIM4,48.04068881,0.07555799,0.302937678,0.249417604,0.803037769,0.989444827
DDB1,4.675950644,-0.216719515,0.868979527,-0.249395421,0.803054926,NA
RAB3GAP1,4.947357774,0.214794772,0.861625178,0.249290268,0.803136258,NA
MID1IP1,4.882265484,-0.214155284,0.85990532,-0.249045191,0.803325825,NA
ENDOD1,4.013421581,0.236909751,0.951327715,0.249030641,0.80333708,NA
KLHL9,2.390934937,0.303386512,1.218402029,0.249003617,0.803357984,NA
SDF4,11.64079428,-0.143636646,0.576940876,-0.248962506,0.803389784,NA
SH3YL1,3.146444924,-0.281026216,1.129005987,-0.248914726,0.803426744,NA
PHLDA2,1.785601725,0.382336773,1.536501026,0.248836002,0.803487641,NA
ZNF746,1.747680913,-0.36189263,1.454725707,-0.248770354,0.803538424,NA
NEK5,0.942912242,0.506702497,2.038274776,0.248593812,0.803674995,NA
TOMM7,130.6881754,-0.054461665,0.219258361,-0.248390367,0.803832386,0.989444827
SLC25A40,1.191023927,-0.448758451,1.807246927,-0.248310535,0.803894149,NA
APLP2,7.58998195,-0.169923451,0.684852938,-0.248116701,0.804044114,NA
SFT2D1,11.00951566,0.148993483,0.601140361,0.247851404,0.804249381,NA
AC016831.7,5.504707426,-0.206947143,0.835057618,-0.247823789,0.804270748,NA
HACD2,2.63377342,0.315319873,1.272905428,0.247716654,0.804353646,NA
Mar-09,5.624917474,-0.214131444,0.864505382,-0.247692436,0.804372385,NA
RAB1B,7.401642199,-0.175271506,0.707848931,-0.247611459,0.804435044,NA
SLC35A4,2.372088407,0.309702647,1.252146109,0.247337467,0.804647065,NA
ZBTB14,3.467484189,0.249278712,1.009173888,0.247012646,0.804898437,NA
COLGALT1,1.840648345,0.337745079,1.367518518,0.246976604,0.804926331,NA
DYRK4,2.093916193,0.337370293,1.366529133,0.246881157,0.8050002,NA
SLC31A1,1.693448089,0.383467298,1.55417011,0.246734444,0.805113748,NA
UBE2B,23.00070249,0.105467017,0.42791763,0.246465698,0.805321755,NA
AC242426.2,0.597835551,-0.620035028,2.517866025,-0.246254178,0.805485479,NA
ELOVL4,0.597835551,-0.620035028,2.517866025,-0.246254178,0.805485479,NA
AC016394.1,0.597835551,-0.620035028,2.517866025,-0.246254178,0.805485479,NA
TXNDC16,0.597835551,-0.620035028,2.517866025,-0.246254178,0.805485479,NA
PARD6G,0.597835551,-0.620035028,2.517866025,-0.246254178,0.805485479,NA
CNOT11,4.511893731,-0.223051683,0.906059801,-0.246177661,0.805544707,NA
POLR2D,3.365499142,0.262704163,1.068609667,0.245837345,0.805808147,NA
SCYL1,3.043898327,-0.283693921,1.154527581,-0.245722949,0.805896706,NA
WHAMM,4.246214393,-0.241719266,0.983827451,-0.245692744,0.805920089,NA
FXN,2.272729342,0.306481163,1.247951906,0.245587319,0.806001707,NA
PSMC1,12.50882798,-0.142511392,0.580530443,-0.245484786,0.806081087,NA
LINC01089,1.446903176,-0.388564824,1.583041668,-0.245454578,0.806104474,NA
COQ5,3.425723164,0.257849095,1.050750869,0.245395082,0.806150537,NA
C16orf72,4.253353768,0.227250202,0.927907626,0.244906062,0.806529168,NA
PDZD11,7.912253607,-0.171093758,0.69907654,-0.244742526,0.806655798,NA
Mar-08,1.83811133,-0.375615468,1.536218516,-0.244506536,0.80683854,NA
SYNGR2,8.922283501,0.1605337,0.656750356,0.24443641,0.806892845,NA
ZMYM1,3.247296958,-0.262481811,1.074164069,-0.244359142,0.806952682,NA
MRPS14,6.519828668,-0.179230884,0.733707761,-0.244281025,0.807013178,NA
CEACAM21,3.703895379,0.246048369,1.007247632,0.244277933,0.807015573,NA
KBTBD3,3.395005286,0.257481297,1.054289734,0.244222521,0.807058486,NA
TMED5,12.53598163,-0.138070864,0.565761726,-0.244044193,0.807196593,NA
C8orf76,3.462310197,-0.246538387,1.01175655,-0.243673625,0.807483602,NA
NME6,4.397928042,0.223503435,0.917918433,0.243489429,0.807626273,NA
DNAJC21,21.32487103,0.105407418,0.432991619,0.243439857,0.807664671,NA
DNAJC1,19.62492701,0.110983192,0.455951157,0.243410265,0.807687592,NA
GPATCH8,9.164572345,0.174164356,0.715529398,0.24340629,0.807690672,NA
DNAJC15,16.75251053,0.126920721,0.52145482,0.243397349,0.807697597,NA
RBX1,44.78549417,0.080615421,0.331264299,0.243356805,0.807729003,0.989444827
KIAA0355,4.011431709,0.24500239,1.006897154,0.243324146,0.807754301,NA
PSMB7,13.52534622,-0.13181401,0.54192865,-0.2432313,0.807826221,NA
POLR3K,8.938670068,-0.160586856,0.66044503,-0.243149465,0.807889613,NA
NINJ1,4.711774787,0.221823048,0.913088993,0.242936943,0.808054247,NA
CDS2,7.973185212,0.169082413,0.696308264,0.242826951,0.808139456,NA
ZSCAN26,1.420534497,-0.385549903,1.589793507,-0.242515711,0.808380584,NA
RDH5,1.420534497,-0.385549903,1.589793507,-0.242515711,0.808380584,NA
BTG3,12.97075433,0.133640776,0.551421145,0.242357003,0.808503548,NA
SNIP1,3.390656086,0.254536115,1.050864149,0.242216004,0.808612795,NA
RCC1L,3.390656086,0.254536115,1.050864149,0.242216004,0.808612795,NA
CCR5,5.586979927,0.211043247,0.871483082,0.242165627,0.808651829,NA
IGF2R,5.271381306,0.204398048,0.844806177,0.241946678,0.80882148,NA
RIT1,7.461774757,0.170841178,0.706307712,0.241879247,0.808873731,NA
IFT57,4.396875666,-0.219549811,0.908472328,-0.241669233,0.809036471,NA
URB1-AS1,1.007840338,0.477228652,1.975085382,0.241624315,0.80907128,NA
POP4,7.439896807,-0.168902819,0.699094362,-0.241602318,0.809088326,NA
AP1S2,13.02799591,-0.13085838,0.541686875,-0.241575688,0.809108962,NA
ZMIZ2,1.5479788,0.395346598,1.63841762,0.241297819,0.809324301,NA
CHD3,15.15370702,0.120832674,0.501097746,0.241135936,0.809449761,NA
UBB,121.4412224,0.053046662,0.220083884,0.241029286,0.809532418,0.989444827
PSMD5,2.268380142,0.301773561,1.252726978,0.24089332,0.809637799,NA
SCRN2,1.395562987,0.435060001,1.807790243,0.240658452,0.809819843,NA
TMUB2,5.511313493,0.199593049,0.829530087,0.240609777,0.809857572,NA
ZNF397,4.437424956,-0.235951635,0.980730074,-0.240587743,0.809874651,NA
DNPEP,7.151751652,0.179302495,0.745285835,0.240582185,0.809878959,NA
SPG21,5.343852625,-0.20370821,0.846938962,-0.240522894,0.809924917,NA
BUB3,30.28214721,-0.091613957,0.3810624,-0.240417205,0.810006841,0.989444827
JMJD8,3.022757116,-0.265772186,1.105977525,-0.240305232,0.810093639,NA
NDC80,1.907388627,-0.356008504,1.481539043,-0.240296404,0.810100483,NA
SPART,3.712053637,0.245989229,1.024841233,0.240026671,0.810309581,NA
JOSD1,7.950568194,-0.177331776,0.739668213,-0.239745027,0.810527926,NA
VPS26B,3.931416076,0.226338418,0.944355618,0.239674985,0.810582229,NA
OSGEPL1,1.725978153,-0.34970543,1.459117424,-0.239669148,0.810586754,NA
MEI1,5.61329854,0.193262477,0.806933175,0.239502456,0.810715992,NA
SOCS5,1.458131756,0.378200374,1.579698214,0.239413054,0.810785309,NA
XRCC1,3.355975951,-0.245008784,1.024148121,-0.239231786,0.810925857,NA
KLC1,5.461749085,0.202641948,0.847239695,0.239179006,0.810966781,NA
ZNF880,3.237383413,0.253471184,1.059990898,0.239125812,0.811008027,NA
PLXND1,1.294710952,0.414986905,1.735771136,0.239079275,0.811044112,NA
HRAS,8.910107343,0.166544346,0.696830802,0.239002561,0.811103597,NA
PPFIA1,5.001107188,-0.206749876,0.866207706,-0.238683949,0.811350664,NA
NRAS,3.009034513,0.2651477,1.110902031,0.238677842,0.811355399,NA
HLA-F,39.12559207,-0.080317903,0.336640952,-0.238586252,0.811426426,0.989444827
AC010642.2,3.095747503,-0.254210172,1.065883995,-0.238497035,0.811495615,NA
ERCC5,1.421074806,0.394568819,1.656945729,0.238130201,0.811780112,NA
CEP152,1.339926161,0.386214901,1.621870657,0.238129286,0.811780821,NA
TOMM34,1.339926161,0.386214901,1.621870657,0.238129286,0.811780821,NA
SERPINB8,2.307796419,0.31108639,1.307168685,0.237984886,0.811892817,NA
PREB,3.472661591,0.261827564,1.10113285,0.237780177,0.812051594,NA
POU3F1,1.207244476,-0.411902605,1.733376669,-0.237630177,0.812167943,NA
PARP6,1.207244476,-0.411902605,1.733376669,-0.237630177,0.812167943,NA
ZNF85,1.207244476,-0.411902605,1.733376669,-0.237630177,0.812167943,NA
HARS,4.942251509,-0.199166581,0.838928285,-0.237405967,0.812341861,NA
ZZEF1,4.886238736,0.213058721,0.897929403,0.237277808,0.812441277,NA
UPP1,19.12880769,0.128000059,0.540224474,0.236938653,0.812704383,NA
ALAD,1.855145675,0.323379606,1.364846336,0.236934809,0.812707365,NA
TTC3,14.65024881,0.125868548,0.531536084,0.236801512,0.812810779,NA
FBXO32,4.263501898,0.21782639,0.920620489,0.236608236,0.81296073,NA
THEMIS,16.85701876,0.111899845,0.473026405,0.236561519,0.812996976,NA
LTC4S,5.220633821,0.199629069,0.845004466,0.23624617,0.813241655,NA
GEMIN7,3.04791065,0.265734553,1.125054496,0.23619705,0.813279769,NA
MKKS,1.824427796,0.323084488,1.369034931,0.235994335,0.813437066,NA
CSTF2T,2.465768831,-0.288976447,1.227993256,-0.235324132,0.813957166,NA
SEC23B,2.244956661,-0.295122501,1.254277012,-0.23529292,0.81398139,NA
SPDL1,1.309208282,0.387533611,1.648018856,0.2351512,0.814091381,NA
ELMOD3,2.917197596,0.265347481,1.129240254,0.234978765,0.814225215,NA
AL354733.3,1.427413877,0.379257167,1.614297768,0.234936314,0.814258164,NA
VAC14,1.427413877,0.379257167,1.614297768,0.234936314,0.814258164,NA
ASB1,2.33964731,0.286839026,1.221141981,0.234894083,0.814290942,NA
PPP1R10,19.61905443,-0.115713606,0.49279523,-0.234810726,0.814355643,NA
RAB35,3.242119555,-0.244940907,1.044313636,-0.234547265,0.814560144,NA
PSEN2,0.926691693,0.475283379,2.02749626,0.234418868,0.814659812,NA
HCN2,0.926691693,0.475283379,2.02749626,0.234418868,0.814659812,NA
BEX2,1.432405846,-0.371967821,1.586974398,-0.234388041,0.814683742,NA
CORO1B,35.59431923,0.100709377,0.429704343,0.234369,0.814698523,0.989444827
YME1L1,14.39909546,0.121868189,0.520069263,0.234330689,0.814728263,NA
XPC,9.62122008,0.147576595,0.63200493,0.233505448,0.815368939,NA
EXOC6,3.892063189,-0.242437129,1.038253844,-0.233504678,0.815369538,NA
BLMH,2.965670559,-0.267992247,1.14900382,-0.233238778,0.815575996,NA
NT5C,13.31710215,0.125593281,0.538529119,0.233215395,0.815594152,NA
EPHA1,1.923609175,-0.332861096,1.427925221,-0.233108212,0.815677378,NA
SLC25A28,2.249533612,0.30942807,1.328594218,0.232898853,0.815839949,NA
BAZ2B,3.729435855,0.236332335,1.015559792,0.232711394,0.815985521,NA
MAPK1,10.98437596,0.140869854,0.60544269,0.232672483,0.816015738,NA
ATF6,3.945913406,0.219669326,0.944134836,0.232667324,0.816019745,NA
ADA2,2.7178147,0.269036589,1.156538386,0.232622274,0.81605473,NA
MFNG,10.99589243,0.139701201,0.600803548,0.232523927,0.816131105,NA
FOLR3,1.084689681,-0.46266166,1.991040556,-0.232371791,0.816249257,NA
TSPAN18,0.647399959,-0.603711681,2.599928195,-0.232203213,0.816380182,NA
TMED9,25.74886453,0.092755257,0.399592845,0.23212442,0.816441379,0.989444827
ATP7A,1.71809355,0.339654489,1.464198951,0.231972908,0.816559056,NA
DEK,58.47219885,0.072905751,0.315067511,0.231397234,0.817006214,0.989444827
KLHL17,0.632902629,-0.572128694,2.472522078,-0.231394777,0.817008123,NA
TMEM170B,0.632902629,-0.572128694,2.472522078,-0.231394777,0.817008123,NA
SYNGAP1,0.632902629,-0.572128694,2.472522078,-0.231394777,0.817008123,NA
TNC,0.632902629,-0.572128694,2.472522078,-0.231394777,0.817008123,NA
PPRC1,0.632902629,-0.572128694,2.472522078,-0.231394777,0.817008123,NA
ADAMTS6,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
AC004918.1,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
ASPH,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
KLRF1,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
WDHD1,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
ELMO2,0.588533453,0.619445213,2.677654768,0.231338715,0.817051672,NA
PEX5,0.927607949,-0.519584664,2.247610058,-0.231172067,0.817181129,NA
RNF216,8.23038224,-0.154303247,0.667821372,-0.231054671,0.81727233,NA
SLC38A5,2.252159594,0.289627774,1.253533972,0.231049003,0.817276733,NA
ARFGEF1,8.485721347,-0.154307736,0.668095899,-0.230966448,0.817340868,NA
FDX2,4.034662172,-0.224869569,0.974958733,-0.230645217,0.817590436,NA
RANGRF,7.973806741,0.159883836,0.693922653,0.230405846,0.817776419,NA
MCUB,11.9750041,-0.130161542,0.565239153,-0.230276939,0.817876579,NA
STK24,12.95080611,0.125142154,0.543915349,0.230076526,0.818032305,NA
CDK7,3.135163781,-0.243602459,1.058901068,-0.230052142,0.818051253,NA
SMYD2,3.522530808,0.231401427,1.007038058,0.229784193,0.818259469,NA
CDC42EP3,39.32715512,0.075689604,0.329595139,0.229644175,0.818368278,0.989444827
PPP6R2,10.13760126,0.141774923,0.617484869,0.229600644,0.818402107,NA
CSRP1,8.803355743,-0.151821948,0.661545545,-0.229495836,0.818483556,NA
AP2A1,4.709553409,-0.204864054,0.893027625,-0.229403938,0.818554976,NA
KTN1,42.89610454,0.073648767,0.321129048,0.229343211,0.818602171,0.989444827
FAM24B,2.073694317,-0.310364355,1.353779298,-0.22925772,0.818668613,NA
COX11,5.35489577,-0.187790336,0.82025986,-0.228940053,0.81891551,NA
TTC1,14.217421,0.119137216,0.520449806,0.228912019,0.818937299,NA
C2orf74,6.644004222,0.169216114,0.74028349,0.228582855,0.819193151,NA
WDR44,1.946982591,0.323402403,1.414836562,0.228579337,0.819195886,NA
PRMT9,3.309862316,0.248340565,1.08712616,0.228437669,0.819306008,NA
MRPL55,8.756091098,-0.159410677,0.697891601,-0.228417532,0.819321661,NA
CCL4,111.3762755,0.052445413,0.229692623,0.22832868,0.81939073,0.989444827
AL096865.1,1.820078597,0.317451344,1.391181807,0.228188252,0.819499894,NA
FDFT1,14.28637208,0.118135826,0.517733653,0.228178765,0.819507269,NA
GALK2,2.291895087,-0.277346687,1.217178412,-0.22786034,0.819754816,NA
MXD4,21.70504554,0.09730811,0.427182428,0.227790526,0.819809092,NA
TTF2,2.261177209,-0.280721073,1.23242374,-0.22777967,0.819817532,NA
ZNF468,1.022337669,0.447652329,1.965535681,0.227750803,0.819839975,NA
MIR155HG,14.41285547,-0.125406661,0.550820863,-0.227672315,0.819900997,NA
AP002387.2,10.10481212,0.157043715,0.690348507,0.227484688,0.820046874,NA
ALG8,3.16153246,-0.246267919,1.083384635,-0.227313469,0.820180001,NA
F11R,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
EBLN2,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
NCAPG,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
HIST1H2BD,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
UHRF1BP1,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
NANP,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
MMP9,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
AURKA,0.663620508,-0.553259781,2.434715914,-0.22723792,0.820238743,NA
YIF1B,3.622639439,-0.241794826,1.064344896,-0.227177137,0.820286005,NA
ZSCAN16,1.878393967,-0.322169569,1.418165568,-0.227173453,0.820288869,NA
TAX1BP1,36.66483304,-0.0764077,0.336684766,-0.226941364,0.820469337,0.989444827
MAP1S,2.683604481,0.272541643,1.201858565,0.226766819,0.820605067,NA
HADHB,9.52340221,-0.141757824,0.625645639,-0.226578458,0.820751544,NA
RNPS1,19.41075896,-0.102698359,0.453307873,-0.226553221,0.820771171,NA
CCDC51,1.070192351,-0.431750706,1.907091226,-0.226392267,0.820896342,NA
ELK4,8.725624878,-0.152043808,0.671780483,-0.2263296,0.820945078,NA
TRMT61B,2.217092516,0.284560507,1.258185701,0.226167335,0.821071275,NA
SF3A2,3.644545463,0.228496151,1.010721229,0.226072377,0.821145128,NA
SHQ1,0.891624615,0.463164919,2.04876746,0.226070029,0.821146954,NA
VPS50,0.891624615,0.463164919,2.04876746,0.226070029,0.821146954,NA
KLF4,0.891624615,0.463164919,2.04876746,0.226070029,0.821146954,NA
CGAS,10.84872858,0.132514066,0.586340716,0.226001814,0.821200009,NA
ABHD11,1.838925126,0.308720592,1.366338426,0.225947383,0.821242344,NA
UROS,6.133797917,-0.176312358,0.780442267,-0.22591339,0.821268783,NA
CDK5,2.35414464,0.275349652,1.219631134,0.225764696,0.821384437,NA
WDFY1,3.033679973,0.241687199,1.070712056,0.225725673,0.821414789,NA
STT3B,11.47561385,-0.134748974,0.597267418,-0.225609115,0.821505451,NA
NDUFS1,6.795908551,0.165421856,0.73327731,0.225592492,0.821518381,NA
ZNF513,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
HPGDS,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
EXOC3-AS1,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
AC005070.3,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
LMO2,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
TTC12,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
DUS2,0.649123178,-0.526017651,2.332265369,-0.225539365,0.821559705,NA
ISY1,4.738252759,-0.204058783,0.905073294,-0.225461059,0.821620616,NA
AC233280.1,0.6140561,-0.562710038,2.495924716,-0.225451527,0.821628031,NA
ZMYM3,0.6140561,-0.562710038,2.495924716,-0.225451527,0.821628031,NA
ACTN1,0.6140561,-0.562710038,2.495924716,-0.225451527,0.821628031,NA
SLC39A9,0.6140561,-0.562710038,2.495924716,-0.225451527,0.821628031,NA
GBA,1.31420025,-0.385667728,1.710985861,-0.22540673,0.821662877,NA
DFFA,3.850267431,0.218790781,0.970911137,0.225345835,0.821710246,NA
C9orf64,1.211593675,-0.409612603,1.818829358,-0.225206725,0.821818458,NA
CRELD1,1.452975594,-0.341446671,1.516475483,-0.225158055,0.821856319,NA
LAMP1,21.33486588,0.100950421,0.448372469,0.225148572,0.821863696,NA
ENG,1.192747146,-0.391372231,1.738843249,-0.2250762,0.821919996,NA
VPS4A,6.880909151,-0.169202165,0.752370369,-0.224892117,0.822063202,NA
PER2,2.462202105,0.284617815,1.265656842,0.224877554,0.822074531,NA
FASTKD5,1.55496064,-0.350405482,1.558776431,-0.224795214,0.822138589,NA
SPINT2,1.527409052,0.369064907,1.642283005,0.224726741,0.82219186,NA
CD58,15.46895343,0.110864093,0.493419153,0.224685428,0.822224002,NA
TMEM129,3.133675148,0.245419496,1.093005606,0.224536356,0.822339981,NA
F2R,5.602876923,0.179585385,0.800403708,0.224368507,0.822470573,NA
HSH2D,4.893434668,0.221870861,0.988919252,0.224356903,0.822479602,NA
TNFAIP2,1.59440824,-0.379010633,1.689744444,-0.224300565,0.822523437,NA
LY86,1.957130721,0.304512634,1.35831554,0.224184017,0.822614119,NA
TOPORS,5.430207329,-0.191020767,0.852239271,-0.224139831,0.8226485,NA
TESPA1,2.042628566,0.313626809,1.400145392,0.223995887,0.822760504,NA
GLIPR2,36.13639183,0.08455725,0.377586702,0.223941282,0.822802993,0.989444827
SAT1,35.07886196,0.085182121,0.380511498,0.223862147,0.822864571,0.989444827
CTR9,8.803804419,0.147777241,0.66018553,0.223841987,0.822880258,NA
VMA21,10.05940482,0.136138175,0.608516794,0.223721312,0.822974162,NA
TRUB1,1.335576961,0.384730877,1.720178223,0.223657568,0.823023766,NA
DOT1L,0.895973815,0.484078492,2.164526835,0.223641714,0.823036103,NA
CXorf56,1.323705612,0.367187514,1.642501736,0.223553806,0.823104511,NA
UBASH3A,5.673241328,0.190466976,0.852172183,0.22350762,0.823140453,NA
CRIPT,6.179215475,0.175797206,0.787023947,0.223369577,0.82324788,NA
ZNF22,11.2412426,-0.12994755,0.582064596,-0.223252799,0.823338761,NA
PSMD6,12.15738573,0.123429271,0.553605686,0.222955209,0.823570367,NA
RSRC2,29.48965016,0.084543224,0.3795529,0.222744244,0.823734565,0.989444827
TPK1,1.488849634,0.381615745,1.715200036,0.222490518,0.823932054,NA
MAP3K7,2.636666054,0.257661122,1.158447431,0.222419347,0.823987452,NA
TSC2,3.170732098,0.23509193,1.06031936,0.22171804,0.824533386,NA
TRMT1,2.247810394,0.284385988,1.282770301,0.221696736,0.824549971,NA
PSTPIP1,16.96666731,-0.105924738,0.478121288,-0.221543655,0.824669149,NA
INTS14,2.000948761,-0.305879301,1.380719187,-0.221536214,0.824674943,NA
RNF40,1.913461044,-0.310045503,1.400305051,-0.221412829,0.824771004,NA
CNOT3,2.768039537,-0.269581349,1.21877622,-0.221190195,0.824944344,NA
GIGYF2,5.417493196,-0.185579725,0.839021444,-0.221185914,0.824947677,NA
MRPS15,14.18523664,0.123498577,0.558360663,0.221180654,0.824951772,NA
XPO5,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
PVRIG,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
GVQW3,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
AC002310.1,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
SRCAP,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
FIZ1,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
APOL4,0.523338703,0.615487206,2.782761205,0.221178592,0.824953377,NA
Sep-01,32.96555094,0.078232391,0.353858093,0.221084079,0.825026967,0.989444827
NUP210,3.425253247,-0.23062648,1.043734381,-0.220962809,0.825121391,NA
DCTN6,4.295352789,0.20450385,0.925635917,0.220933356,0.825144325,NA
BRAT1,1.789360718,0.317546197,1.437539005,0.220895708,0.825173639,NA
TMEM222,5.30204912,0.185393999,0.840083187,0.220685287,0.825337488,NA
TRIP6,1.325450071,-0.414148655,1.877521383,-0.220582657,0.825417406,NA
ACAP2,20.20877604,-0.096237479,0.436628502,-0.220410438,0.825551517,NA
NUP88,3.014332204,-0.234055778,1.062095275,-0.220371734,0.825581657,NA
C1orf174,4.207879653,0.221640657,1.007217758,0.220052372,0.825830367,NA
ARL17A,1.803317739,-0.321890717,1.463299551,-0.219975956,0.825889881,NA
PPP2CA,11.13482697,-0.12766394,0.580356671,-0.219974968,0.82589065,NA
CAB39,15.68103521,-0.110889759,0.504147007,-0.219955207,0.82590604,NA
RSL24D1,29.52146516,0.085452648,0.388537101,0.219934332,0.825922298,0.989444827
JPX,8.860804507,0.152401559,0.693156167,0.219866123,0.825975421,NA
PRPF6,15.67809251,-0.108009196,0.491279273,-0.219852948,0.825985682,NA
EXOC8,2.322612966,-0.274497185,1.248792661,-0.219810056,0.826019088,NA
MKRN2,4.178408243,-0.205882094,0.936993383,-0.219726306,0.826084316,NA
WDR74,3.231310995,0.232797319,1.060153679,0.219588276,0.826191823,NA
SRRT,5.454810309,0.183908826,0.83866949,0.219286416,0.826426943,NA
CEP95,3.362048369,-0.224686957,1.024859898,-0.219236754,0.826465626,NA
CFAP298,8.699431388,0.144240188,0.658244338,0.219128641,0.82654984,NA
SLC25A13,2.326962165,-0.268759729,1.227975765,-0.218864034,0.826755964,NA
TMEM67,0.508841373,0.614574708,2.808939219,0.218792455,0.826811724,NA
PTPRCAP,0.508841373,0.614574708,2.808939219,0.218792455,0.826811724,NA
USP35,0.508841373,0.614574708,2.808939219,0.218792455,0.826811724,NA
AC069544.1,0.508841373,0.614574708,2.808939219,0.218792455,0.826811724,NA
ZNF77,0.508841373,0.614574708,2.808939219,0.218792455,0.826811724,NA
GTF3C5,3.052526503,0.237290455,1.084878757,0.218725322,0.826864022,NA
ING5,5.918742196,0.171535263,0.78429663,0.218712228,0.826874223,NA
